Static	Dynamic	Guided
0.000753702	0.000925311	0.000738454
0.000492706	0.00116868	0.000447357
0.000437217	0.000950908	0.000393012
0.00035508	0.00075251	0.000335923
0.000373898	0.000655996	0.000292996
0.00031125	0.000585142	0.00026281
0.000264219	0.000577268	0.000260066
0.000255453	0.000536431	0.000225789
0.000252011	0.000551462	0.000224512
0.000241088	0.000439053	0.000210007
0.000223747	0.000421796	0.00020234
0.000225455	0.000403112	0.000196634
0.000197658	0.000397692	0.00019234
0.000203715	0.0005221	0.000187819
0.0001941	0.00053968	0.00019315
0.000191347	0.000469965	0.000178543
0.000180707	0.000409545	0.000179782
0.00018433	0.000382178	0.000178732
0.000182983	0.000409494	0.000179312
0.000153137	0.000410835	0.000177603
0.00016456	0.000439569	0.000174758
0.000158203	0.000379075	0.000166881
0.000163676	0.000362416	0.000171907
0.000183752	0.000381514	0.00021918
