Static	Dynamic	Guided
0.000718797	0.000746711	0.000748936
0.000473378	0.000478139	0.000472436
0.000342713	0.000324959	0.000368169
0.000305618	0.000240923	0.000338548
0.000314051	0.000228832	0.00026844
0.00023977	0.000175941	0.000261739
0.000208488	0.000160701	0.000240792
0.000201391	0.000143198	0.000235793
0.000197219	0.000134334	0.000216559
0.000199635	0.000127437	0.000209866
0.000180911	0.00013027	0.000207141
0.000178791	0.000119976	0.000190265
0.000163123	0.000119152	0.000186666
0.00017044	0.00012099	0.000182455
0.000161321	0.000124655	0.000187852
0.000156492	0.000119934	0.000179985
0.000158282	0.000123017	0.000183709
0.000163623	0.000123654	0.000177252
0.000159004	0.000124374	0.000195966
0.000155585	0.000125161	0.000176644
0.000150771	0.000128078	0.000170874
0.000146779	0.000129375	0.00016882
0.000155428	0.000128848	0.000183525
0.000201263	0.000150061	0.000196108
