Static	Dynamic	Guided
0.00072159	0.000787308	0.000756974
0.000519769	0.000598125	0.000448436
0.000369542	0.00043367	0.000408085
0.000339796	0.00035552	0.000333406
0.000327188	0.000297506	0.000279569
0.000295489	0.000240372	0.000247451
0.000262468	0.000228718	0.000255877
0.000211542	0.000191264	0.000228533
0.000215292	0.000180485	0.00024207
0.000230828	0.000166354	0.000206658
0.000172879	0.000154279	0.000206463
0.000199716	0.000141815	0.000195884
0.000186067	0.000133933	0.000185814
0.000187211	0.000131546	0.000187598
0.000172915	0.000135056	0.000192713
0.000157327	0.000123494	0.00017907
0.000163147	0.000124724	0.000185672
0.000150213	0.000121447	0.000179121
0.000161367	0.00012134	0.000178253
0.000159495	0.000122988	0.000175878
0.000145308	0.000121407	0.000174899
0.000149699	0.000121732	0.000166782
0.00016449	0.000125919	0.000171263
0.000163868	0.000141499	0.000172654
