Static	Dynamic	Guided
0.000710716	0.000762631	0.0007618
0.000447289	0.000408776	0.000463393
0.000377694	0.00029654	0.000391271
0.000281689	0.000212897	0.000331455
0.000296717	0.000208023	0.000293714
0.00022087	0.000161697	0.000253841
0.000222617	0.000165065	0.000245476
0.000218578	0.000161173	0.000230537
0.000204384	0.000161708	0.000223247
0.000194743	0.000163444	0.000213806
0.000201741	0.000163777	0.000201887
0.000178718	0.00016424	0.000198303
0.000174735	0.000162569	0.000215141
0.0001796	0.000164753	0.000182955
0.000186861	0.000165693	0.000183216
0.000194066	0.000168433	0.000181629
0.00019008	0.000164673	0.000180856
0.000186573	0.000166575	0.000175952
0.000194044	0.000181246	0.000182242
0.000192115	0.000169595	0.000175114
0.000187722	0.000167501	0.000170263
0.000185229	0.000170311	0.00016989
0.000181399	0.000170678	0.000174553
0.000187952	0.00017624	0.000201997
