Static	Dynamic	Guided
0.000711871	0.000755947	0.000751484
0.00045962	0.000395868	0.000446789
0.000401488	0.000287001	0.000411357
0.000320523	0.000217637	0.000349146
0.00027372	0.000208218	0.000290577
0.000254322	0.000215466	0.000255303
0.000278736	0.000220994	0.000241689
0.000260701	0.00021537	0.000227155
0.000237163	0.000218613	0.000227767
0.000199405	0.000217273	0.000216378
0.000217362	0.000216644	0.000222285
0.000202838	0.000220467	0.00020823
0.00021719	0.000230812	0.000217523
0.000202272	0.000219669	0.000216987
0.000220889	0.000230448	0.000216574
0.000215236	0.000215894	0.000234789
0.000221386	0.000219807	0.00022159
0.000228485	0.000221898	0.000212896
0.000221743	0.000220047	0.000223526
0.000218938	0.000228839	0.000223632
0.00020482	0.000223271	0.000221678
0.000245363	0.000214417	0.000236026
0.000211484	0.000231135	0.0002229
0.000241782	0.000290222	0.000284675
