Static	Dynamic	Guided
0.000246859	0.000622885	0.000217829
0.000220635	0.000424776	0.000199785
0.000194978	0.00020209200000000002	0.000206278
0.00019706599999999997	0.000161587	0.00019388
0.000198358	0.000137735	0.00020069999999999997
0.000174825	0.000123798	0.000192385
0.000202972	0.000151922	0.000213915
0.000191339	0.000169183	0.000209968
0.00023708599999999999	0.000185485	0.000194427
0.00023502	0.000235972	0.00023203900000000002
0.000364515	0.00034953699999999997	0.000338178
0.000679673	0.000646571	0.000647023
0.000764226	0.0008116089999999999	0.000819901
0.000742044	0.0007900839999999999	0.000765415
0.0007907289999999999	0.000801869	0.000783528
0.000827956	0.0008074789999999999	0.0007897269999999999
