Static	Dynamic	Guided
0.000148544	0.000615399	0.00017071
0.000150535	0.000280429	0.00017219999999999998
0.000132066	0.000185571	0.000170066
0.000158699	0.000125661	0.00016716599999999998
0.000159734	0.000136053	0.000172645
0.000152167	0.000120473	0.00017193400000000002
0.000200455	0.000149647	0.000165462
0.000179113	0.000159113	0.00016622900000000002
0.00018590799999999998	0.000189487	0.00019081599999999998
0.000232958	0.000238007	0.00024327599999999998
0.000369581	0.00035661	0.000379373
0.0006778999999999999	0.000654724	0.0006702739999999999
0.0008107839999999999	0.0007796389999999999	0.0008114369999999999
0.0007440060000000001	0.00077752	0.0007705139999999999
0.000831448	0.000780167	0.000784941
0.000749326	0.000823672	0.000817777
