Static	Dynamic	Guided
0.000176015	0.0006811380000000001	0.00017644
0.000149445	0.000290362	0.000176375
0.000172371	0.00015825	0.000180392
0.00015877	0.00012591	0.000171258
0.000187601	0.00012886	0.00017586900000000002
0.000152332	0.000122712	0.000172122
0.000181644	0.000151055	0.00017837099999999998
0.000177297	0.00016042	0.00017077599999999998
0.00017738700000000001	0.00018999	0.00018460099999999998
0.00024112599999999998	0.00023691400000000002	0.000255641
0.000366593	0.00035627699999999995	0.00033777199999999996
0.000637899	0.000647116	0.000661283
0.0007922389999999999	0.00078322	0.000815924
0.00077907	0.000789022	0.000782347
0.00077143	0.0007821789999999999	0.0007799739999999999
0.0008126289999999999	0.000807679	0.0007828539999999999
