Static	Dynamic	Guided
0.000197173	0.000606688	0.00017983400000000003
0.000177861	0.000330705	0.000179727
0.000171125	0.000176435	0.00018115099999999997
0.000176238	0.000141032	0.000180397
0.00017523400000000002	0.000120142	0.000178244
0.000165577	0.00011693700000000001	0.00018053400000000002
0.00018281900000000003	0.000146112	0.00017817400000000002
0.000208287	0.000152364	0.000182271
0.000170499	0.000180227	0.000179381
0.000222012	0.000224335	0.00022878900000000002
0.000316687	0.00033118199999999996	0.00032569999999999995
0.000608829	0.000639707	0.000626893
0.000748682	0.0007709780000000001	0.0007694830000000001
0.000732973	0.000781243	0.000760425
0.0007491389999999999	0.00078843	0.000779234
0.000734662	0.00077553	0.000778288
