Static	Dynamic	Guided
0.000219735	0.00063451	0.00018826
0.00019355400000000002	0.000351631	0.00018822400000000002
0.00017221400000000002	0.00020293	0.000185923
0.00020018	0.000156705	0.00019053400000000002
0.00019456	0.000129887	0.000188861
0.00017796400000000002	0.000124715	0.00019105400000000002
0.000205312	0.000144903	0.00018900700000000002
0.00019621299999999999	0.000153833	0.000190194
0.00023385299999999999	0.00018219999999999998	0.00018941700000000002
0.000220905	0.00022645	0.00022385599999999998
0.000323628	0.000328987	0.000326739
0.000620566	0.000635915	0.000628867
0.000746658	0.0007838669999999999	0.000765053
0.0007562789999999999	0.000767914	0.0007695380000000001
0.0007505560000000001	0.0007771960000000001	0.000768392
0.0007405819999999999	0.000778522	0.000765425
