Static	Dynamic	Guided
0.000833603	0.000904758	0.000811884
0.000532878	0.00119735	0.000453481
0.000405256	0.000805217	0.000338591
0.000311422	0.000655911	0.000272443
0.000299856	0.000568515	0.000253207
0.000275812	0.000500571	0.000228783
0.000246547	0.000476506	0.000221668
0.000228251	0.000430235	0.000204626
0.000223875	0.000395019	0.000200799
0.000213912	0.000384863	0.000190517
0.000193554	0.000351631	0.000188224
0.000197443	0.000399286	0.000181569
0.000177861	0.000330705	0.000179727
0.000183114	0.000374907	0.00017447
0.000159051	0.000318111	0.000177278
0.000164354	0.000367744	0.000171563
0.00015586	0.000392091	0.000172806
0.000160429	0.000336472	0.000169237
0.000148828	0.000294339	0.000174687
0.000145538	0.00028981	0.000169142
0.000140223	0.00035415	0.000170371
0.000144478	0.00029401	0.000165208
0.000134836	0.000287784	0.000176731
0.000138566	0.000372505	0.000170164
