Static	Dynamic	Guided
0.000800629	0.000824018	0.000814688
0.000579684	0.000594814	0.000593153
0.000569884	0.000588633	0.000588972
0.000573544	0.000583553	0.000590335
0.000594986	0.000605828	0.000597713
0.000595636	0.000610748	0.000607206
0.000605202	0.000616112	0.000617953
0.00058829	0.000622411	0.000617383
0.00061951	0.000637365	0.000633145
0.000603581	0.000628904	0.000622448
0.000620566	0.000635915	0.000628867
0.000602309	0.000628587	0.000626346
0.000608829	0.000639707	0.000626893
0.000610747	0.000626771	0.000630333
0.000622764	0.000632667	0.000635947
0.000602495	0.000630469	0.000627599
0.000627251	0.000660356	0.000648816
0.000635534	0.00062965	0.000628589
0.000634409	0.000637327	0.000641004
0.000616714	0.000630304	0.000628108
0.000611959	0.00064254	0.000641156
0.000609795	0.000633799	0.000631731
0.000680519	0.000673969	0.000671682
0.000617888	0.00064706	0.000633781
