Static	Dynamic	Guided
0.000803671	0.000844547	0.000824249
0.000695807	0.000721129	0.00072378
0.000751571	0.000717655	0.000713891
0.000685812	0.000704325	0.000698511
0.000705782	0.000733159	0.000731068
0.000730336	0.000739259	0.000733841
0.000725742	0.000756345	0.000757813
0.00072581	0.000753504	0.000755874
0.000759064	0.000774043	0.000767402
0.000736502	0.000766952	0.000761467
0.000750556	0.000777196	0.000768392
0.00073339	0.000771152	0.000761745
0.000749139	0.00078843	0.000779234
0.000737451	0.00076795	0.000766583
0.000767892	0.000777522	0.000776751
0.000736157	0.000768605	0.000766941
0.000753391	0.000776562	0.000777337
0.00074099	0.000774668	0.0007637
0.000768486	0.000771372	0.000783978
0.000749378	0.00077513	0.000769756
0.000772604	0.000817085	0.000788012
0.000750476	0.000776093	0.000765556
0.000790156	0.000821069	0.000806767
0.000767796	0.000781782	0.000775392
