Static	Dynamic	Guided
0.000792357	0.000818268	0.00081571
0.000700728	0.000724524	0.000721703
0.000693068	0.000734865	0.000716664
0.00069198	0.00071595	0.000696822
0.000729151	0.000726535	0.000723159
0.000730326	0.00073891	0.000742107
0.000752014	0.000756525	0.000752215
0.000731928	0.000756534	0.000749805
0.000771663	0.000770525	0.000770791
0.000741725	0.000771354	0.000763902
0.000756279	0.000767914	0.000769538
0.000734754	0.000777118	0.000763024
0.000732973	0.000781243	0.000760425
0.000735131	0.000770562	0.000762865
0.000764599	0.000779287	0.000779904
0.000736567	0.000768701	0.000768176
0.000749636	0.000804251	0.000764762
0.000741423	0.000769413	0.000760043
0.000743093	0.000785714	0.000768007
0.000761652	0.00077244	0.000765007
0.000778883	0.000782404	0.000775417
0.0007618	0.000778463	0.000773762
0.000829306	0.000831123	0.000847327
0.000762226	0.000799389	0.000778268
