Static	Dynamic	Guided
0.000718201	0.000721065	0.000733663
0.000402109	0.000384441	0.000431572
0.000312081	0.000276719	0.000345361
0.000266123	0.000208977	0.000298347
0.000254408	0.000180325	0.000267257
0.000219825	0.000156359	0.000244051
0.000223126	0.000160118	0.000230006
0.000200676	0.000154977	0.000218776
0.000203201	0.00015729	0.000210918
0.000197439	0.000154645	0.000203088
0.00019452	0.00015829	0.00019695
0.000183097	0.000157631	0.000188559
0.000176818	0.000159016	0.000183297
0.000174581	0.000158111	0.000180196
0.000181781	0.000159386	0.000178152
0.000179269	0.000157266	0.000172169
0.000177731	0.000159211	0.000170651
0.00017358	0.000159039	0.000168379
0.000189664	0.000165282	0.000173045
0.000176184	0.000165382	0.000171492
0.000189378	0.000163193	0.000165122
0.000171453	0.000159731	0.00016681
0.000176096	0.000167858	0.000170361
0.000173681	0.000164067	0.000169528
