Static	Dynamic	Guided
0.000720701	0.000746257	0.000723481
0.00044035	0.000446347	0.000426347
0.000342627	0.000301411	0.00035124
0.00028694	0.000238741	0.0002915
0.000244905	0.000199065	0.000270439
0.000222912	0.000170432	0.000244813
0.000213666	0.000155604	0.000236254
0.000198949	0.000140329	0.000219987
0.000191388	0.000131468	0.000212319
0.000197764	0.000119272	0.000200621
0.000185919	0.000117795	0.000197369
0.000163595	0.000116526	0.000188573
0.000164068	0.000115934	0.000183415
0.000158063	0.000116947	0.000176902
0.000158276	0.000120627	0.000178321
0.000151173	0.000116934	0.00017149
0.000146181	0.000118853	0.000176413
0.000153038	0.000118925	0.000167917
0.000162233	0.000117365	0.000166341
0.000154745	0.000119305	0.000167435
0.000156009	0.000123285	0.000172125
0.000142396	0.000121881	0.000167447
0.000152436	0.000128561	0.000171941
0.00014877	0.000128786	0.000168685
