Static	Dynamic	Guided
0.000718233	0.000754127	0.000729163
0.000441667	0.000402373	0.000425265
0.000315574	0.000286	0.000346399
0.00026496	0.000211226	0.000306395
0.000235325	0.000186624	0.000264792
0.000217677	0.000162986	0.000238531
0.000209337	0.000146732	0.000235851
0.000190097	0.000133342	0.000220557
0.000186877	0.000127299	0.000209935
0.000173194	0.000121888	0.000203888
0.000174155	0.000125913	0.000196136
0.000156613	0.000124489	0.000188716
0.000168723	0.000125868	0.000183615
0.00015969	0.00012306	0.000179105
0.000151802	0.000125782	0.000177266
0.000149692	0.000125422	0.000173463
0.000164807	0.000125957	0.000175002
0.00015063	0.000123209	0.000168909
0.000159746	0.000124	0.000172685
0.000156213	0.000129002	0.000168513
0.000148081	0.000132758	0.000168047
0.000148567	0.000128903	0.000164624
0.000154804	0.000140669	0.000165015
0.000148443	0.000133366	0.000165337
