Static	Dynamic	Guided
0.000710572	0.000728631	0.000727802
0.000431449	0.000368916	0.000432647
0.000337239	0.000265595	0.000343261
0.000287771	0.000204522	0.000302263
0.000250119	0.000205297	0.000263947
0.000248007	0.000201691	0.000242447
0.000261576	0.000211426	0.000229726
0.000248962	0.000202589	0.000218464
0.000223351	0.000205939	0.000216004
0.000199788	0.000205527	0.000205667
0.000211196	0.000205235	0.000204354
0.00019822	0.000207482	0.000204686
0.000205584	0.000205042	0.000209163
0.000198385	0.000205809	0.00021144
0.000207654	0.00020572	0.000212692
0.000199361	0.00020571	0.000209379
0.000207396	0.000205999	0.000215717
0.000218121	0.000205911	0.000207123
0.000218902	0.000207615	0.000215346
0.000216894	0.000213722	0.000212056
0.00021591	0.000214147	0.000210888
0.000206432	0.000209518	0.000212395
0.000208431	0.000219536	0.000216988
0.000214959	0.000214344	0.000219046
