Static	Dynamic	Guided
0.000725864	0.000752609	0.000738573
0.000478754	0.000604206	0.000439839
0.000359015	0.000417906	0.000355622
0.000279977	0.000336026	0.000298289
0.000276921	0.000291317	0.000265684
0.000259136	0.000244126	0.00024211
0.000246426	0.00021219	0.000233631
0.000219597	0.000192109	0.000221199
0.000226773	0.00017634	0.000212513
0.000196572	0.000158614	0.000202653
0.000177129	0.000150234	0.00019423
0.00020197	0.000140134	0.000186492
0.000186008	0.000134047	0.000185615
0.000162475	0.000131238	0.000176965
0.00017684	0.0001261	0.000176015
0.000157225	0.000123227	0.000171505
0.000164084	0.000121392	0.000183655
0.000154953	0.000120215	0.000172075
0.000167094	0.000124812	0.000174613
0.000152423	0.000141338	0.000168838
0.000156358	0.000125099	0.000169352
0.000149113	0.00011932	0.000165662
0.000159409	0.000142577	0.000168913
0.0001453	0.000148258	0.000167214
