Static	Dynamic	Guided
0.000791975	0.000851694	0.000845663
0.000562218	0.000466814	0.000500207
0.00036651	0.000374588	0.000397623
0.000333152	0.000310195	0.000317807
0.000338515	0.000336687	0.000358416
0.000333969	0.000329059	0.000318386
0.000362092	0.000362532	0.000358846
0.000348294	0.00033677	0.00033297
0.000332112	0.000341784	0.00035704
0.00031275	0.000329811	0.000333052
0.000364515	0.000349537	0.000338178
0.00031264	0.000334318	0.000340506
0.000318553	0.000351948	0.000338235
0.000322715	0.00034525	0.000335841
0.000353876	0.000336526	0.000338839
0.000322004	0.000335508	0.000331425
0.000334503	0.000359995	0.000333367
0.000345409	0.000341601	0.000334539
0.000366593	0.000356277	0.000337772
0.000370628	0.00035451	0.000353625
0.000350393	0.000333805	0.000339873
0.000369581	0.00035661	0.000379373
0.000369489	0.000351212	0.000354019
0.000413577	0.00053468	0.000369833
