Static	Dynamic	Guided
0.00080888	0.000851063	0.000846517
0.000744862	0.000729271	0.00073841
0.00075049	0.000768148	0.000737367
0.000712693	0.000723268	0.000750416
0.000731368	0.000774531	0.000789702
0.000721965	0.000751083	0.000747452
0.00081581	0.00079317	0.000766398
0.000788815	0.000777509	0.000767925
0.000792898	0.000806113	0.00081835
0.0007546	0.000785678	0.000777449
0.000827956	0.000807479	0.000789727
0.000791739	0.000782062	0.000785003
0.000788039	0.000797782	0.000819934
0.000744565	0.000784044	0.000804049
0.000793966	0.000812105	0.000805246
0.000785214	0.0007891	0.000784448
0.000825368	0.000823467	0.00084015
0.000791485	0.000788097	0.000785951
0.000812629	0.000807679	0.000782854
0.000784525	0.000809164	0.000798201
0.000807597	0.00079094	0.000801867
0.000749326	0.000823672	0.000817777
0.000791686	0.000833525	0.000903766
0.000770742	0.000832844	0.000883379
