Static	Dynamic	Guided
0.000795423	0.000822279	0.000820166
0.000726974	0.000723486	0.000767414
0.000829943	0.00076297	0.00078295
0.000734104	0.000732171	0.000724582
0.000779166	0.000772187	0.000766853
0.000727035	0.000755876	0.000741846
0.000774336	0.000788369	0.000773379
0.000797572	0.000768191	0.000764722
0.000790992	0.000791895	0.000804471
0.000742409	0.000783947	0.000774536
0.000764226	0.000811609	0.000819901
0.000760812	0.000776536	0.000778112
0.000818675	0.000800603	0.000828651
0.000808172	0.00078845	0.000783359
0.00085548	0.000817804	0.000786748
0.000777022	0.00078147	0.00078233
0.0008212	0.000805158	0.000784517
0.000747014	0.000783314	0.000792725
0.000792239	0.00078322	0.000815924
0.000841597	0.000790515	0.000790359
0.000809415	0.000779322	0.000852915
0.000810784	0.000779639	0.000811437
0.000802863	0.000852086	0.000820552
0.000784098	0.000863163	0.000972051
