Static	Dynamic	Guided
0.000838925	0.000872606	0.000861762
0.000738452	0.000768926	0.000774671
0.000760364	0.000754475	0.000769544
0.000710892	0.000750685	0.000820346
0.000718023	0.000772158	0.000772127
0.000784183	0.00076695	0.000755542
0.000727289	0.000789465	0.00076449
0.000897714	0.00083794	0.000795815
0.000775313	0.000818467	0.000804421
0.000792612	0.000797885	0.000767188
0.000742044	0.000790084	0.000765415
0.000739851	0.000799989	0.000769842
0.000740879	0.000824587	0.000809916
0.000739745	0.000773923	0.000770218
0.000758297	0.000777355	0.000810498
0.000801913	0.000821952	0.00077005
0.000801094	0.000786009	0.000787774
0.000795112	0.000787921	0.000779853
0.00077907	0.000789022	0.000782347
0.000802061	0.000808633	0.000810383
0.000780651	0.000780573	0.000780745
0.000744006	0.00077752	0.000770514
0.000868257	0.000926642	0.000896888
0.000913769	0.000859726	0.00117317
