Static	Dynamic	Guided
0.000830195	0.000958615	0.000848035
0.000548861	0.00118239	0.000461869
0.000402927	0.000825013	0.000354472
0.000334457	0.000664496	0.000279552
0.000325714	0.00059741	0.000270658
0.00028357	0.00049977	0.000232384
0.000263809	0.000458259	0.000233617
0.0002458	0.000419024	0.000211601
0.000240016	0.000406903	0.000213859
0.00021875	0.0003835	0.000199281
0.000220635	0.000424776	0.000199785
0.000217335	0.000318747	0.000197917
0.000198062	0.00031368	0.000191523
0.000193254	0.00038082	0.000191799
0.000186947	0.000305327	0.000186032
0.000163179	0.0003712	0.000183125
0.000163736	0.000290012	0.000177154
0.000155295	0.000305539	0.000175423
0.000149445	0.000290362	0.000176375
0.000146162	0.000306129	0.000180347
0.000142871	0.000285136	0.000173625
0.000150535	0.000280429	0.0001722
0.000132754	0.000362159	0.000172084
0.00015008	0.000305279	0.000205045
