Static	Dynamic	Guided
0.000800139	0.000867834	0.00084844
0.000537452	0.000610457	0.000474219
0.00045616	0.00046604	0.000383778
0.000376924	0.000344197	0.000283175
0.000276166	0.000281555	0.000255532
0.000310273	0.000241034	0.000230526
0.00025348	0.000233971	0.000221856
0.00022885	0.000200323	0.000215263
0.000209086	0.000188162	0.000203219
0.000204973	0.000166033	0.00019898
0.000197066	0.000161587	0.00019388
0.000180798	0.000147198	0.000192122
0.000178062	0.000140797	0.000179457
0.000175413	0.000136008	0.00018446
0.00017218	0.000133108	0.000183918
0.000169528	0.000127356	0.000184411
0.000167852	0.000125788	0.000176398
0.000161028	0.00012641	0.000175143
0.00015877	0.00012591	0.000171258
0.000165517	0.00012163	0.000174352
0.000155347	0.000126503	0.000171106
0.000158699	0.000125661	0.000167166
0.000151733	0.000128313	0.000173584
0.000161995	0.000128054	0.000189391
