Static	Dynamic	Guided
0.000803458	0.000913633	0.00085181
0.00075801	0.000748537	0.000729862
0.000711594	0.000772922	0.000744901
0.000735861	0.000763817	0.000744491
0.000722788	0.000775994	0.000785038
0.000783508	0.000782825	0.000765523
0.000888183	0.00077948	0.000788425
0.000747665	0.000780169	0.000773124
0.000859425	0.00080474	0.000788777
0.00079076	0.000777095	0.000773311
0.000790729	0.000801869	0.000783528
0.00075792	0.000785386	0.000785609
0.00079063	0.000790599	0.000803658
0.000744812	0.000783495	0.000783091
0.000761738	0.000818168	0.000800053
0.000744787	0.000776721	0.000768753
0.000855762	0.000839473	0.000840201
0.00076235	0.000789201	0.000772574
0.00077143	0.000782179	0.000779974
0.000775397	0.000824702	0.000804216
0.000744492	0.000781268	0.00082113
0.000831448	0.000780167	0.000784941
0.000796179	0.0008428	0.00081691
0.000855433	0.000834415	0.000850208
