Static	Dynamic	Guided
0.000794633	0.000851382	0.00084852
0.000507121	0.000442695	0.000464243
0.000405481	0.000360082	0.000370214
0.000305308	0.000237706	0.000274282
0.000260318	0.000196143	0.000260809
0.000250421	0.000180424	0.000230727
0.000228132	0.000164339	0.000217147
0.000228457	0.000159334	0.000212231
0.000219354	0.000154792	0.000221072
0.000196746	0.000148582	0.000205176
0.000202972	0.000151922	0.000213915
0.000186968	0.000148324	0.000193161
0.00018495	0.000146472	0.000187275
0.000185064	0.00014907	0.00018682
0.000173196	0.000150731	0.000196287
0.000179938	0.000149571	0.000176561
0.000179771	0.000150191	0.00018051
0.000182773	0.000150359	0.000176123
0.000181644	0.000151055	0.000178371
0.000178517	0.000153604	0.000183854
0.000170764	0.000153226	0.000169908
0.000200455	0.000149647	0.000165462
0.000176728	0.000156691	0.000174346
0.00019706	0.000164334	0.000215685
